ID;ROOT_ID;STATE;FEATURED;CHECKED;VALIDATION_SCORE;FLAG_COUNT;LATITUDE;LONGITUDE;CREATED_AT;MODIFIED_AT;USER_ID;USER_ROLE;CHECKCORRECT;CATEGORY;LANDUSE_TYPE;PRESELECT_REPORT_TYPE;OTHER_LAND_USE_TYPE;LOCATION_CORRECT;DISTANCE_FOREST_FIRE;PHOTOS;TIME_FIRE_EVENT;SURFACE_VEGETATION_TYPES;OTHER_MAIN_SURFACE;CONTINUITY_FLAMMABLE_SURFACE_VEGETATION;CONTINUITY_LARGE_WOODY_DEBRIS;FIRE_LADDERS;LIKELYHOOD_FIRE_IGNITION;LOCATION_DESCRIPTION;DETAILS;TOTAL_BURN_AREA_WORLD;SIZE_BURNT_AREA_HA_VIETNAM;FIRE_TYPE;CAUSE_FOREST_FIRE;SIZE_PLANTATION;SIZE_NATURAL_BURN_AREA;DAMAGE;TREE_SPECIES;OTHER_TREE_SPECIES;AFFECTECTED_VEGETATION;ADDITIONAL_INFO_PLANTING_YEAR;ADDITIONAL_INFO_FOREST_OWNER;DESCRIPTION;IMAGE;SPOTTED_AT;MEDIA_1829_0;MEDIA_1829_1;MEDIA_1829_2;MEDIA_1829_3;MEDIA_1829_4
1261851;1261851;enabled;0;0;0;0;16.380396;107.685243;"2026-03-28 01:38";;98377;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2201258;;"Shrubs/Understory, Slash-Blowdown";;40-60%;40-60%;Rarely;Low;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/28/3ymtmo8tdcpc1zkay08dhigip5ebh162;"2026-03-01 09:05";https://dl.spotteron.com/m/s/000059/2026/03/28/3ymtmo8tdcpc1zkay08dhigip5ebh162;https://dl.spotteron.com/m/s/000059/2026/03/28/7bl3bt5hsv01o8zdz9s79gp2y9xkts36;https://dl.spotteron.com/m/s/000059/2026/03/28/pzbsjb8svjpvqg2g531hpfkrydkvvbrv;https://dl.spotteron.com/m/s/000059/2026/03/28/fyc8hpp2qpr80oqha7fjefqblw7q4g1h;https://dl.spotteron.com/m/s/000059/2026/03/28/91twmoxs1whh23jkapfw0idvmm2yi2ft
1261850;1261850;enabled;0;0;0;0;16.370069;107.712065;"2026-03-28 01:38";;98377;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2201257;;"Shrubs/Understory, Slash-Blowdown";;40-60%;40-60%;"Only Partly";Low;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/28/0hhhwh1qdz7birq98txvqiqadyjhusyk;"2026-02-28 10:46";https://dl.spotteron.com/m/s/000059/2026/03/28/0hhhwh1qdz7birq98txvqiqadyjhusyk;https://dl.spotteron.com/m/s/000059/2026/03/28/0jqi5u61d9b0juoyo0w5h042xokhex37;https://dl.spotteron.com/m/s/000059/2026/03/28/e11fpiiebt3p3spdgufq872tphkpro90;https://dl.spotteron.com/m/s/000059/2026/03/28/wv8vj9qlfqfwxxir3xqvze211c4rp63p;https://dl.spotteron.com/m/s/000059/2026/03/28/ptyxs1sdw9devghnop8gqqfkqt0a4z1y
1261509;1261509;enabled;0;0;0;0;16.275084;107.960917;"2026-03-27 08:13";;122481;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200936;;Shrubs/Understory;;20-40%;;"Only Partly";Low;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/27/ymcn7cmjdf1z59bq1a0d5cxa0bhfit7v;"2026-03-27 15:01";https://dl.spotteron.com/m/s/000059/2026/03/27/ymcn7cmjdf1z59bq1a0d5cxa0bhfit7v;https://dl.spotteron.com/m/s/000059/2026/03/27/z78o3bluw0ihpzcxxogz52ljtn5cct3o;https://dl.spotteron.com/m/s/000059/2026/03/27/20g3xynfci7j5khme7qdnwzfqvcrt4lb;https://dl.spotteron.com/m/s/000059/2026/03/27/ry3btbfvd84bic2ha2or86zk82trzb4o;https://dl.spotteron.com/m/s/000059/2026/03/27/y1g6n5vgpk2rxl2q4soh28lkhxgogzza
1261503;1261503;enabled;0;0;0;0;16.282483;107.908559;"2026-03-27 08:01";;122481;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200931;;"Shrubs/Understory, Timber-litter";;20-40%;20-40%;"Only Partly";Low;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/27/55i8h0xsdqlupy2nop78vk4e62gyt342;"2026-03-27 15:00";https://dl.spotteron.com/m/s/000059/2026/03/27/55i8h0xsdqlupy2nop78vk4e62gyt342;https://dl.spotteron.com/m/s/000059/2026/03/27/lqng5qmlvrl5jjw28cvqbbntb1gc6ktt;https://dl.spotteron.com/m/s/000059/2026/03/27/r86t7p6w5r5i5z9qwl1csebd9857vpnb;https://dl.spotteron.com/m/s/000059/2026/03/27/mwmuc7rydd2ttzvladk8uqgslbbj5n58;https://dl.spotteron.com/m/s/000059/2026/03/27/rrbel9jssvm7y9sbzfc31zjzwjpoowel
1261502;1261502;enabled;0;0;0;0;16.280007;107.908119;"2026-03-27 07:58";;122481;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200930;;"Shrubs/Understory, Moss";;20-40%;20-40%;"Only Partly";Low;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/27/khk2bdobydcc969ocahc7lg0jcsjlmxi;"2026-03-27 14:57";https://dl.spotteron.com/m/s/000059/2026/03/27/khk2bdobydcc969ocahc7lg0jcsjlmxi;https://dl.spotteron.com/m/s/000059/2026/03/27/8finaxeywrehjhy8c85rd7wn953db3xz;https://dl.spotteron.com/m/s/000059/2026/03/27/tzrvrdfdjawyr6htytaf86mg3alpb7mf;https://dl.spotteron.com/m/s/000059/2026/03/27/ag0h5qk8s2qfgva64rcs7kibx4n4zao3;https://dl.spotteron.com/m/s/000059/2026/03/27/tm7ceex25fecoy0wlv3ww61g32q4et8f
1261378;1261378;enabled;0;0;0;0;16.449492;107.596994;"2026-03-27 02:25";;98064;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200812;;"Shrubs/Understory, Timber-litter";;40-60%;40-60%;Everywhere;High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/27/mycc5o3s9ruazbmyl9kvxgst8fw44l7m;"2026-03-27 09:24";https://dl.spotteron.com/m/s/000059/2026/03/27/mycc5o3s9ruazbmyl9kvxgst8fw44l7m;https://dl.spotteron.com/m/s/000059/2026/03/27/5m6n3ab67p70ilhlxsvxdpmc5i2cu8by;https://dl.spotteron.com/m/s/000059/2026/03/27/0v5vu9lc865i5hmpsxdvk5178c1wk8g4
1261376;1261376;enabled;0;0;0;0;16.447269;107.601003;"2026-03-27 02:06";;98064;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200810;;"Shrubs/Understory, Timber-litter";;20-40%;20-40%;Rarely;Low;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/27/6e015922qhcto4qc389dpagvyvtuvgs7;"2026-03-27 09:05";https://dl.spotteron.com/m/s/000059/2026/03/27/6e015922qhcto4qc389dpagvyvtuvgs7;https://dl.spotteron.com/m/s/000059/2026/03/27/qfogfxky1406bmdm92csee4cin2uygm5;https://dl.spotteron.com/m/s/000059/2026/03/27/pwjtgyibpanhabj4gne22qpn4msji0xo
1261375;1261375;enabled;0;0;0;0;16.447354;107.60068;"2026-03-27 02:05";;98064;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200809;;"Grass, Timber-litter";;20-40%;20-40%;Rarely;Low;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/27/feykig0ij5c4kofmo5evbwik3bkyjflg;"2026-03-27 09:04";https://dl.spotteron.com/m/s/000059/2026/03/27/feykig0ij5c4kofmo5evbwik3bkyjflg;https://dl.spotteron.com/m/s/000059/2026/03/27/8bat6up3eapa8npgoebc8ff87azvy7bh;https://dl.spotteron.com/m/s/000059/2026/03/27/8uosbnfrdrmig09ved7qjrykbykkfn8q
1261374;1261374;enabled;0;0;0;0;16.447225;107.601407;"2026-03-27 02:03";;98064;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200808;;"Grass, Timber-litter";;40-60%;40-60%;Everywhere;High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/27/1uhgims05g0xewlx4heti65gu6iomcfx;"2026-03-27 09:02";https://dl.spotteron.com/m/s/000059/2026/03/27/1uhgims05g0xewlx4heti65gu6iomcfx;https://dl.spotteron.com/m/s/000059/2026/03/27/1x6hb9udzrao72w9zh0ex74ezsc1ahk2;https://dl.spotteron.com/m/s/000059/2026/03/27/scdmgq6zbytx72wels5kdbrodaenwjzd
1261373;1261373;enabled;0;0;0;0;16.447244;107.601407;"2026-03-27 02:01";;98064;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200807;;"Grass, Timber-litter";;40-60%;40-60%;Everywhere;High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/27/fafbpmatbfiq2p5pu8eyttyl8m2p3fj5;"2026-03-27 09:00";https://dl.spotteron.com/m/s/000059/2026/03/27/fafbpmatbfiq2p5pu8eyttyl8m2p3fj5;https://dl.spotteron.com/m/s/000059/2026/03/27/1strqamazm7f1hjvbd05325dlkwpxzu9;https://dl.spotteron.com/m/s/000059/2026/03/27/ulxj6clviuwesb6wqzyvzfqp8x2nqt2b
1261372;1261372;enabled;0;0;0;0;16.444877;107.601002;"2026-03-27 01:59";;98064;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200806;;"Grass, Timber-litter";;40-60%;40-60%;Everywhere;High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/27/9l7yrxctjmj472k1dwl2bqpjfjrz18cn;"2026-03-27 08:58";https://dl.spotteron.com/m/s/000059/2026/03/27/9l7yrxctjmj472k1dwl2bqpjfjrz18cn;https://dl.spotteron.com/m/s/000059/2026/03/27/hh88qqa9xys4mhonatz2milqc0dfhtdc;https://dl.spotteron.com/m/s/000059/2026/03/27/ciyvfjiap9xqq1mlyf60q0rqfy0p6xqw
1261300;1261300;enabled;0;0;0;0;21.045045;105.872689;"2026-03-26 18:55";;124492;registered;true;fire;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200751;"2026-03-27 01:53";;;;;;;;yes;;2;"Crown Fire";"Ko video";1;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/26/3uihherhbih3fejkapdant9q6wukzfda;"2026-03-27 01:44";https://dl.spotteron.com/m/s/000059/2026/03/26/3uihherhbih3fejkapdant9q6wukzfda
1260715;1260715;enabled;0;0;0;0;16.426615;107.588346;"2026-03-25 05:15";;98064;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200250;;"Grass, Timber-litter";;40-60%;40-60%;Everywhere;High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/25/mj7wnckuuj77n7mdqwa88ackpb4ffguz;"2026-03-25 10:21";https://dl.spotteron.com/m/s/000059/2026/03/25/mj7wnckuuj77n7mdqwa88ackpb4ffguz;https://dl.spotteron.com/m/s/000059/2026/03/25/vxfk8l5yf3ifob2rivgxv7oxsyl189ut;https://dl.spotteron.com/m/s/000059/2026/03/25/7roc1j57b7gx7xc1hw0nmfsgffki73y1
1260714;1260714;enabled;0;0;0;0;16.427983;107.592392;"2026-03-25 05:14";;98064;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2200249;;"Grass, Timber-litter";;40-60%;40-60%;Everywhere;High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/25/vk430zwy3oh4t7bfs97ujs6bz8cvk0ua;"2026-03-25 10:19";https://dl.spotteron.com/m/s/000059/2026/03/25/vk430zwy3oh4t7bfs97ujs6bz8cvk0ua;https://dl.spotteron.com/m/s/000059/2026/03/25/5o6cvqcicn0u76wv3jdjjepu9f9tctdk;https://dl.spotteron.com/m/s/000059/2026/03/25/40gz10l2ed4a6ftlqcw7y1gc81emmk03
1260116;1260116;enabled;0;0;0;0;16.277131;107.914534;"2026-03-24 02:21";;122481;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2199780;;"Shrubs/Understory, Moss";;20-40%;20-40%;"Only Partly";Low;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/24/lxlsu965ta8jqqczfx1irdgxk6brov9d;"2026-03-24 09:20";https://dl.spotteron.com/m/s/000059/2026/03/24/lxlsu965ta8jqqczfx1irdgxk6brov9d;https://dl.spotteron.com/m/s/000059/2026/03/24/ot92g5zlkahbna4lhkeqj98w4wcqqt0t;https://dl.spotteron.com/m/s/000059/2026/03/24/mv59qt2yxxpk6nbb2a6l7xpde3egw9ha;https://dl.spotteron.com/m/s/000059/2026/03/24/bg1l92d14nplo0jqljydi7p2idi4ji83;https://dl.spotteron.com/m/s/000059/2026/03/24/b6804d3dne0u8l8k7w5v4eqdbqpfsg8t
1260115;1260115;enabled;0;0;0;0;16.273855;107.92226;"2026-03-24 02:20";;122481;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2199779;;"Shrubs/Understory, Moss";;20-40%;20-40%;"Only Partly";Low;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/24/z15okt8zpjjfa6j6i1mw2li3z8fj6c2j;"2026-03-24 09:19";https://dl.spotteron.com/m/s/000059/2026/03/24/z15okt8zpjjfa6j6i1mw2li3z8fj6c2j;https://dl.spotteron.com/m/s/000059/2026/03/24/d0tubh4vfv07uyk3mnrtssumia3i53jp;https://dl.spotteron.com/m/s/000059/2026/03/24/69bjn3bv7zsy81b9e6n1ap2i2h8ym931;https://dl.spotteron.com/m/s/000059/2026/03/24/3fkt84elq3x2p1xx4ff37zj5q2kzx2jf;https://dl.spotteron.com/m/s/000059/2026/03/24/9q3ly62pvclajmq0otg2937r9gaceno1
1260114;1260114;enabled;0;0;0;0;16.277458;107.914668;"2026-03-24 02:19";;122481;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2199778;;"Shrubs/Understory, Moss";;40-60%;40-60%;"Only Partly";High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/24/cdflmyp9spp4xqxy6hpw27jnoqpw3s4k;"2026-03-24 09:18";https://dl.spotteron.com/m/s/000059/2026/03/24/cdflmyp9spp4xqxy6hpw27jnoqpw3s4k;https://dl.spotteron.com/m/s/000059/2026/03/24/n0wa5s49i8vhmunn5z86yyjwvtwz1vp9;https://dl.spotteron.com/m/s/000059/2026/03/24/qh9ee15a2wyfmkilp5031o40fy36eko7;https://dl.spotteron.com/m/s/000059/2026/03/24/owls45m7fmsai81s6n68t4i2ie7j3i44;https://dl.spotteron.com/m/s/000059/2026/03/24/9wspe7e1y00egiok1eeeh65an947blf0
1259590;1259590;enabled;0;0;0;0;16.404778;107.606788;"2026-03-23 03:12";;99150;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2199314;;"Timber-litter, Grass";;40-60%;40-60%;Everywhere;High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/23/jrhk6qsjumvh3q8klcxlqbgy9yf0tnet;"2026-03-23 10:11";https://dl.spotteron.com/m/s/000059/2026/03/23/jrhk6qsjumvh3q8klcxlqbgy9yf0tnet;https://dl.spotteron.com/m/s/000059/2026/03/23/ry6b7zlrurxyf55v6aw8xpnubbohm8o0;https://dl.spotteron.com/m/s/000059/2026/03/23/00ionrak6isyjm0y5uq6vbjf4yltkll0
1259589;1259589;enabled;0;0;0;0;16.404778;107.606788;"2026-03-23 03:11";;99150;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2199313;;"Grass, Timber-litter";;40-60%;40-60%;Everywhere;High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/23/wmko3jblz6npgkv002bwwmhmp1vkmvk0;"2026-03-23 10:10";https://dl.spotteron.com/m/s/000059/2026/03/23/wmko3jblz6npgkv002bwwmhmp1vkmvk0;https://dl.spotteron.com/m/s/000059/2026/03/23/1g4bbpjzf4s068i9x3qyspj7yv8e1pcd;https://dl.spotteron.com/m/s/000059/2026/03/23/trvl1ss2kmayqenzf7f63w2im74irb4u
1259588;1259588;enabled;0;0;0;0;16.404768;107.606795;"2026-03-23 03:10";;99150;registered;true;fuel;"Forest areas";;;;;https://www.spotteron.com/api/v2/gallery/2199312;;"Grass, Timber-litter";;40-60%;40-60%;Everywhere;High;;;;;;;;;;;;;;;;https://dl.spotteron.com/m/s/000059/2026/03/23/7psispcei4gcib8wm3rpcv9d496ez6fk;"2026-03-23 10:09";https://dl.spotteron.com/m/s/000059/2026/03/23/7psispcei4gcib8wm3rpcv9d496ez6fk;https://dl.spotteron.com/m/s/000059/2026/03/23/9botf88o72h7i288wvshd1cz4o540uje;https://dl.spotteron.com/m/s/000059/2026/03/23/sv8pi5d71hvbn7hulvhd1sdalzc5dwkb
